420.897	250.736	258.685	239.489	108.378	318.248	74.6683	75.1003
274.235	254.321	126.994	125.384	50.0368	253.455	40.4179	39.031
176.033	250.107	292.19	333.858	222.819	332.297	123.718	117.556
316.035	250.878	223.038	365.002	127.306	322.952	91.8251	78.3599
130.137	244.91	273.616	308.099	299.745	338.476	163.094	155.011
133.506	241.524	187.137	500.357	230.162	340.375	202.546	120.997
155.37	247.004	220.094	474.728	230.236	334.917	156.405	113.971
211.307	253.899	110.124	109.608	42.8222	240.541	36.6594	35.2162
186.105	258.015	128.907	107.18	45.2728	242.215	37.5122	38.1364
359.857	254.075	157.535	313.201	85.632	294.596	66.988	54.2515
276.006	248.176	247.891	345.538	144.703	332.951	103.651	92.1483
167.157	244.439	278.439	310.678	216.686	342.911	141.034	134.985
263.094	258.121	244.506	299.198	127.575	305.814	77.8948	72.5408
80.5557	239.965	263.825	191.263	634.214	325.799	185.681	262.806
126.395	242.377	245.074	325.97	285.431	341.888	182.711	156.13
66.5041	221.695	149.701	172.763	279.519	341.748	402.57	292.539
218.93	252.248	399.884	218.275	170.621	325.207	89.326	108.23
179.774	264.159	175.693	292.132	99.5954	279.125	66.701	56.8123
241.76	255.681	114.459	151.247	50.8988	252.755	43.0448	38.1557
184.118	247.235	245.933	397.856	200.52	337.033	135.139	112.124
98.8297	240.642	253.499	251.321	410.317	336.726	199.398	205.531
379.577	250.06	186.46	370.812	105.569	316.241	83.2522	67.1827
227.96	256.015	139.638	108.181	48.9149	249.364	38.3935	39.9
292.417	259.742	186.074	210.792	82.2772	282.108	57.1181	53.7236
225.734	260.116	138.791	160.546	58.6841	258.65	46.1722	42.7665
450.701	253.112	164.55	233.18	77.058	291.072	59.3493	52.3833
335.392	251.946	341.317	192.68	117.445	317.215	71.6266	83.6643
231.801	248.405	178.784	607.608	141.079	325.988	116.146	79.3062
226.505	257.804	277.69	303.909	154.449	311.264	85.9451	82.783
81.0632	231.177	195.835	210.592	354.558	341.951	280.933	259.925
210.401	254.716	326.843	279.609	181.241	321.34	95.2729	99.3505
65.2123	226.342	144.648	208.583	377.097	331.873	473.354	231.502
158.264	247.227	239.622	416.54	234.141	335.919	149.911	119.259
69.2221	222.34	161.272	167.401	274.347	344.315	342.487	318.533
326.402	258.155	184.455	180.605	74.9149	279.5	52.9076	51.6682
127.589	248.151	319.177	271.918	333.9	331.899	142.297	156.224
299.681	259.571	204.526	210.133	87.7828	286.381	58.8222	56.9097
151.13	244.554	351.116	234.867	240.631	341.294	129.636	160.383
120.432	246.251	414.338	193.634	321.425	331.849	123.582	190.099
178.872	258.142	108.043	132.923	44.7379	241.276	39.9893	36.078
178.396	264.061	149.44	242.679	76.4551	267.56	57.6403	49.0321
252.815	260.599	161.557	198.327	72.5428	272.074	53.0892	48.6734
121.324	249.604	404.886	209.494	344.874	326.054	120.277	167.741
86.7682	233.656	184.297	268.185	347.315	340.814	303.734	201.494
223.352	262.146	214.739	263.701	108.788	289.378	67.556	62.5841
113.083	236.351	283.283	206.898	264.665	348.809	170.854	226.483
135.965	246.166	241.968	386.398	281.022	336.1	166.973	134.051
198.466	252.54	104.168	101.412	39.9945	235.781	34.9236	33.7418
175.289	249.295	420.376	214.442	211.697	332.101	103.59	134.845
268.195	258.86	252.217	262.411	120.03	302.099	72.5183	70.473
75.626	226.868	208.584	157.482	308.665	343.824	233.161	383.737
184.953	253.312	103.164	100.199	39.1215	233.692	34.6286	33.4752
232.233	257.068	272.788	314.896	154.183	313.173	87.7127	83.23
264.186	257.28	249.716	308.532	132.64	309.168	80.9076	75.1988
169.927	260.092	200.168	472.437	162.675	300.878	94.7553	73.8416
92.7281	242.496	198.446	351.984	462.656	328.582	241.14	158.505
266.081	259.711	185.397	285.387	96.799	289.774	66.4159	57.8604
94.494	240.848	232.102	272.002	449.776	333.946	217.564	194.738
167.925	260.246	216.544	431.973	174.007	302.5	95.4212	77.6281
198.517	254.545	118.582	99.3768	42.4204	239.294	35.5339	36.0209
285.176	257.174	136.118	182.175	61.8003	266.433	48.8861	43.5218
135.027	240.043	342.757	204.595	238.104	346.631	138.111	193.776
220.263	257.133	272.735	325.778	162.244	313.698	90.5437	85.1059
275.532	257.511	140.27	157.051	58.808	262.508	45.9	42.902
461.847	252.977	233.345	201.402	90.4194	302.903	62.3027	63.4635
126.499	254.958	243.993	409.878	321.636	315.668	134.2	110.178
271.919	258.569	143.792	188.74	65.1627	268.18	50.3129	45.1307
97.8833	244.613	188.327	437.288	412.095	325.935	229.972	136.008
481.199	253.007	169.045	183.385	70.2541	284.956	53.075	50.3057
83.2442	221.954	169.417	177.872	200.26	356.339	281.318	261.182
283.486	259.886	217.092	173.048	82.306	281.552	54.1254	56.0505
119.23	235.07	179.38	371.857	217.718	349.076	242.443	142.385
330.153	255.931	177.067	136.445	63.2613	270.623	45.6863	47.632
432.808	253.82	227.718	160.972	79.1118	291.561	54.0163	58.0077
252.656	254.359	138.83	107.606	48.9912	251.229	38.3213	39.826
179.954	251.909	285.096	356.115	217.434	328.282	118.622	109.678
110.886	249.273	220.008	424.782	391.08	323.402	177.125	128.522
155.447	257.378	308.901	305.619	242.089	314.291	104.349	104.233
213.433	260.277	258.015	299.517	144.491	302.917	80.328	75.9748
124.318	252.148	283.721	327.061	359.195	322.763	139.508	131.972
144.855	248.366	262.246	368.359	273.096	333.475	148.868	129.07
155.525	242.142	382.305	199.854	211.975	344.418	120.199	170.431
204.984	240.533	217.19	364.907	158.014	347.533	139.899	110.808
70.628	221.774	129.187	224.968	233.016	343.038	569.737	190.871
337.159	255.995	145.741	197.222	66.7677	274.509	51.8805	46.1734
119.326	244.347	212.092	423.605	310.316	335.086	198.627	136.366
244.813	260.4	151.193	227.727	74.075	273.021	55.6087	48.2814
375.555	248.597	110.834	149.181	50.2848	260.842	43.3283	38.0857
